hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference
0b7f625f569333f36cfbe3914c5bac97,GPIL,Amendment to AOA/MOA,04052024182225,https://nsearchives.nseindia.com/corporate/GPIL_04052024182225_GPILNSEBSEALTEREDAOA04052024.pdf,Godawari Power And Ispat limited,INE177H01013,2024-05-04 18:22:25,2024-05-04 18:22:25,,Steel And Steel Products,,Godawari Power And Ispat limited has informed the Exchange regarding the Amendment to AOA/MOA of the company.,,,,04-May-2024 18:22:38,00:00:13
e818a6109c9fbf984be049a8f2cf81d8,AARTIDRUGS,Loss of Share Certificates,04052024182501,https://nsearchives.nseindia.com/corporate/AARTIDRUGS_04052024182501_ADL.pdf,Aarti Drugs Limited,INE767A01016,2024-05-04 18:25:01,2024-05-04 18:25:01,,Pharmaceuticals,,Aarti Drugs Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 18:25:06,00:00:05
0e9b31eee127301028c3ae3282827a12,INTELLECT,Updates,04052024182521,https://nsearchives.nseindia.com/corporate/INTELLECT_04052024182522_Reg30Kenya.pdf,Intellect Design Arena Limited,INE306R01017,2024-05-04 18:25:21,2024-05-04 18:25:21,,,,"Intellect Design Arena Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015'.",,,,04-May-2024 18:25:26,00:00:05
935ee809bee701c3e75c70d1ba1a32e3,SSWL,Loss of Share Certificates,04052024182554,https://nsearchives.nseindia.com/corporate/SSWL_04052024182555_IntimationLOCSigned.pdf,Steel Strips Wheels Limited,INE802C01017,2024-05-04 18:25:54,2024-05-04 18:25:54,,Auto Ancillaries,,"Steel Strips Wheels Limited has informed the Exchange about Loss of Share Certificateswe wish to inform that  on completion of the requisite formalities, the Company s RTA (M/s Link Intime India Private Limited) has issued  Letter of Confirmation  to the respective shareholders in lieu of original share certificates reported lost / misplaced / exchanged by them etc. as per enclosed Annexure.Kindly note that the LOC is being issued for Exchange of Share Certificates to Ashok Kumar Bhatia.",,,,04-May-2024 18:26:00,00:00:06
57478b8f5af5c106ebda3f5a4576ad3a,AARTIDRUGS,Loss/Duplicate-Share Certificate-XBRL,04052024182648,https://nsearchives.nseindia.com/corporate/xbrl/AARTIDRUGS_04052024182648_LOSS_OF_SHARE_1115612_04052024062648_WEB.xml,Aarti Drugs Limited,INE767A01016,2024-05-04 18:26:48,2024-05-04 18:26:48,,Pharmaceuticals,,AARTI DRUGS LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 18:26:53,00:00:05
34c60d9f9d5888d50896a6553869b4af,SSWL,Loss of Share Certificates,04052024182705,https://nsearchives.nseindia.com/corporate/SSWL_04052024182705_IntimationLOCSigned.pdf,Steel Strips Wheels Limited,INE802C01017,2024-05-04 18:27:05,2024-05-04 18:27:05,,Auto Ancillaries,,Steel Strips Wheels Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 18:27:11,00:00:06
0852730b5fff3959a9c443a35b25526e,GPIL,Change in Director(s),04052024182747,https://nsearchives.nseindia.com/corporate/GPIL_04052024182747_GPILNSEBSEREG30APPOINTMENT04052024.pdf,Godawari Power And Ispat limited,INE177H01013,2024-05-04 18:27:47,2024-05-04 18:27:47,,Steel And Steel Products,,Godawari Power And Ispat limited has informed the Exchange regarding Change in Director(s) of the company.,,,,04-May-2024 18:27:52,00:00:05
fe4e46179f415229b12d7d2948f1ca14,MBAPL,Board Meeting Intimation,04052024182900,https://nsearchives.nseindia.com/corporate/xbrl/MBAPL_04052024182900_PRIOR_INTIMATION_23465_1115616_04052024062859_WEB.xml,Madhya Bharat Agro Products Limited,INE900L01010,2024-05-04 18:29:00,2024-05-04 18:29:00,,,,MADHYA BHARAT AGRO PRODUCTS LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend/Other business.,,,,04-May-2024 18:29:05,00:00:05
aeb46125dd7a24c38503f2c94c501c06,SSWL,Loss/Duplicate-Share Certificate-XBRL,04052024183014,https://nsearchives.nseindia.com/corporate/xbrl/SSWL_04052024183014_LOSS_OF_SHARE_1115620_04052024063013_WEB.xml,Steel Strips Wheels Limited,INE802C01017,2024-05-04 18:30:14,2024-05-04 18:30:14,,Auto Ancillaries,,STEEL STRIPS WHEELS LIMITED has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 18:30:19,00:00:05
14174167f5bc2590b18370184a3dabb8,HSCL,Loss of Share Certificates,04052024183107,https://nsearchives.nseindia.com/corporate/HSCL_04052024183107_IssueofDuplicateShareCertificate04052024.pdf,Himadri Speciality Chemical Limited,INE019C01026,2024-05-04 18:31:07,2024-05-04 18:31:07,,,,Himadri Speciality Chemical Limited has informed the Exchange about Issue of Duplicate Share Certificate.,,,,04-May-2024 18:31:21,00:00:14
f65c2d7ce9a4872192a3235bdb92bb8d,J&KBANK,Analysts/Institutional Investor Meet/Con. Call Updates,04052024183107,https://nsearchives.nseindia.com/corporate/J&KBANK_04052024183107_Concall.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 18:31:07,2024-05-04 18:31:07,,Banks,,The Jammu & Kashmir Bank Limited has informed the Exchange about POSTPONEMENT,,,,04-May-2024 18:31:12,00:00:05
8c7e4ac522c33515fe2a3e4562a7fcc1,YASHO,Board Meeting Intimation,04052024183108,https://nsearchives.nseindia.com/corporate/xbrl/YASHO_04052024183108_PRIOR_INTIMATION_23466_1115624_04052024063107_WEB.xml,Yasho Industries Limited,INE616Z01012,2024-05-04 18:31:08,2024-05-04 18:31:08,,,,YASHO INDUSTRIES LIMITED has informed the Exchange about Board Meeting to be held on 13-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 18:31:29,00:00:21
61552287d7032f2aba577f2ae5db08b7,NEOGEN,Updates,04052024183135,https://nsearchives.nseindia.com/corporate/NEOGEN_04052024183135_BMOutcomeOCR.pdf,Neogen Chemicals Limited,INE136S01016,2024-05-04 18:31:35,2024-05-04 18:31:35,,,,Neogen Chemicals Limited has informed the Exchange regarding 'Submission of Machine Readable  copy of Financial Results for period ended 31-Mar-2024'.,,,,04-May-2024 18:31:40,00:00:05
c52b9d50f35cf95393f2ac5eb634f915,ZENTEC,Financial Result Updates,04052024183205,https://nsearchives.nseindia.com/corporate/BM_OC_AFR_04052024183205.pdf,Zen Technologies Limited,INE251B01027,2024-05-04 18:32:05,2024-05-04 18:32:05,,,,"Zen Technologies Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 18:32:08,00:00:03
c55a153c90657667968a5f3307d77ebe,HSCL,Loss/Duplicate-Share Certificate-XBRL,04052024183239,https://nsearchives.nseindia.com/corporate/xbrl/HSCL_04052024183239_LOSS_OF_SHARE_1115625_04052024063238_WEB.xml,Himadri Speciality Chemical Limited,INE019C01026,2024-05-04 18:32:39,2024-05-04 18:32:39,,,,Himadri Speciality Chemical Limited has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 18:32:43,00:00:04
c37743e1cb6f569366649f8cf87f6d8d,ZENTEC,Dividend,04052024183620,https://nsearchives.nseindia.com/corporate/ZENTEC_04052024183620_BM_OC_D.pdf,Zen Technologies Limited,INE251B01027,2024-05-04 18:36:20,2024-05-04 18:36:20,,,,"Zen Technologies Limited has informed the Exchange that Board of Directors at its meeting held on May 04, 2024, recommended Final Dividend of Re. 1 per equity share.",,,,04-May-2024 18:36:24,00:00:04
935b3d11da137bae58d78d554a531c34,KARURVYSYA,Loss/Duplicate-Share Certificate-XBRL,04052024183627,https://nsearchives.nseindia.com/corporate/xbrl/KARURVYSYA_04052024183627_LOSS_OF_SHARE_1115631_04052024063626_WEB.xml,Karur Vysya Bank Limited,INE036D01010,2024-05-04 18:36:27,2024-05-04 18:36:27,,Banks,,Karur Vysya Bank Limited has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 18:36:33,00:00:06
f89b88b89cd27579a52221711b39722a,ZENTEC,Dividend,04052024184335,https://nsearchives.nseindia.com/corporate/ZENTEC_04052024184335_BM_OC_AFR.pdf,Zen Technologies Limited,INE251B01027,2024-05-04 18:43:35,2024-05-04 18:43:35,,,,"Zen Technologies Limited has informed the Exchange that Board of Directors at its meeting held on May 04, 2024, recommended Final Dividend of Re. 1 per equity share.",,,,04-May-2024 18:43:40,00:00:05
2e54f8ee4d6cae3de43f7f6ff18b6052,GPIL,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024184714,https://nsearchives.nseindia.com/corporate/xbrl/GPIL_04052024184714_CIM_23469_1115640_04052024064713_WEB.xml,Godawari Power And Ispat limited,INE177H01013,2024-05-04 18:47:14,2024-05-04 18:47:14,,Steel And Steel Products,,GODAWARI POWER AND ISPAT LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 18:47:18,00:00:04
51cfc687e048deb8a864e8d951e4f44b,CRAFTSMAN,Shareholders meeting,04052024184922,https://nsearchives.nseindia.com/corporate/CRAFTSMAN_04052024184922_AGMNoticeIntimation2024.pdf,Craftsman Automation Limited,INE00LO01017,2024-05-04 18:49:22,2024-05-04 18:49:22,,,,"Craftsman Automation Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on May 27, 2024",,,,04-May-2024 18:49:27,00:00:05
b18c92adaa07b2ab2b9ccbaf9c7934bb,J&KBANK,Financial Result Updates,04052024185112,https://nsearchives.nseindia.com/corporate/Financials_March_Quick_Results_04052024185112.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 18:51:12,2024-05-04 18:51:12,,Banks,,"The Jammu & Kashmir Bank Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 18:51:14,00:00:02
3cdcec5ee2822930e0d79c385e3caaae,APARINDS,Loss of Share Certificates,04052024185247,https://nsearchives.nseindia.com/corporate/APARINDS_04052024185247_IntimationforLossofShareCertificate.pdf,Apar Industries Limited,INE372A01015,2024-05-04 18:52:47,2024-05-04 18:52:47,,Lubricants,,Apar Industries Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 18:52:52,00:00:05
61bf4a071239df2ae96707c345ce003e,J&KBANK,Dividend,04052024185328,https://nsearchives.nseindia.com/corporate/J&KBANK_04052024185328_Outcome_Dividend.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 18:53:28,2024-05-04 18:53:28,,Banks,,"The Jammu & Kashmir Bank Limited has informed the Exchange that Board of Directors at its meeting held on May 04, 2024, recommended Final Dividend of 2.15 per equity share.",,,,04-May-2024 18:53:32,00:00:04
9302140dadcc372260619f39a133255a,APARINDS,Loss/Duplicate-Share Certificate-XBRL,04052024185331,https://nsearchives.nseindia.com/corporate/xbrl/APARINDS_04052024185331_LOSS_OF_SHARE_1115648_04052024065330_WEB.xml,Apar Industries Limited,INE372A01015,2024-05-04 18:53:31,2024-05-04 18:53:31,,Lubricants,,APAR INDUSTRIES LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 18:53:41,00:00:10
16a526f8e20b627a3c0f8de5d65e437e,EIHOTEL,Loss/Duplicate-Share Certificate-XBRL,04052024185336,https://nsearchives.nseindia.com/corporate/xbrl/EIHOTEL_04052024185336_LOSS_OF_SHARE_1115650_04052024065335_WEB.xml,EIH Limited,INE230A01023,2024-05-04 18:53:36,2024-05-04 18:53:36,,Hotels,,EIH LIMITED has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 18:53:50,00:00:14
71762a6baa538d839f441448ba0f8efd,J&KBANK,Outcome of Board Meeting,04052024185418,https://nsearchives.nseindia.com/corporate/J&KBANK_04052024185418_Financials_March_Quick_Results.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 18:54:18,2024-05-04 18:54:18,,Banks,,"The Jammu & Kashmir Bank Limited has informed the Exchange regarding  Board meeting held on May 04, 2024.",,,,04-May-2024 18:54:23,00:00:05
07dd889991c0e57e00ca7ffb63561131,AMBER,Update-Acquisition/Scheme/Sale/Disposal-XBRL,04052024185636,https://nsearchives.nseindia.com/corporate/xbrl/AMBER_04052024185636_REG30_Restructuring_1115656_04052024065635_WEB.xml,Amber Enterprises India Limited,INE371P01015,2024-05-04 18:56:36,2024-05-04 18:56:36,,,,AMBER ENTERPRISES INDIA LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,,,,04-May-2024 18:56:42,00:00:06
63c47c1d2d9a49ef5ade670161f48338,LT,Credit Rating,04052024185941,https://nsearchives.nseindia.com/corporate/LT_04052024185941_CreditRating.pdf,Larsen & Toubro Limited,INE018A01030,2024-05-04 18:59:41,2024-05-04 18:59:41,,Engineering,,Larsen & Toubro Limited has informed the Exchange about Credit Rating,,,,04-May-2024 18:59:46,00:00:05
5bfa84f758f61ddd56ca856ddfc9ad73,RAYMOND,Copy of Newspaper Publication,04052024190037,https://nsearchives.nseindia.com/corporate/RAYMOND_04052024190037_SEintimationsigned.pdf,Raymond Limited,INE301A01014,2024-05-04 19:00:37,2024-05-04 19:00:37,,Textile Products,,Raymond Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 19:00:42,00:00:05
cd5f272ba86ba96968d1ff2a07bad37b,CRAFTSMAN,Notice Of Shareholders Meetings-XBRL,04052024190047,https://nsearchives.nseindia.com/corporate/xbrl/CRAFTSMAN_04052024190047_NOTICE_OF_SHAREHOLDERS_MEETINGS_1115657_04052024070047_WEB.xml,Craftsman Automation Limited,INE00LO01017,2024-05-04 19:00:47,2024-05-04 19:00:47,,,,CRAFTSMAN AUTOMATION LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 27-May-2024,,,,04-May-2024 19:00:51,00:00:04
58cd8868770c260a44263101cb5d371a,SAMBHAAV,Resignation,04052024190451,https://nsearchives.nseindia.com/corporate/SAMBHAAV_04052024190451_IntimationofResignation.pdf,Sambhaav Media Limited,INE699B01027,2024-05-04 19:04:51,2024-05-04 19:04:51,,Printing And Publishing,,"Sambhaav Media Limited has informed the Exchange regarding Resignation of Mr Amit Kumar Ray as  whole time director of the company w.e.f. May 05, 2024.",,,,04-May-2024 19:04:56,00:00:05
f24d2dd4e8cff724cb6e18cfd97bf60e,ADVENZYMES,Record Date,04052024190521,https://nsearchives.nseindia.com/corporate/ADVENZYMES_04052024190521_04052024intimation.pdf,Advanced Enzyme Technologies Limited,INE837H01012,2024-05-04 19:05:21,2024-05-04 19:05:21,,,,Advanced Enzyme Technologies Limited has informed the Exchange that Record date for the purpose of Dividend  is 18-May-2024.,,,,04-May-2024 19:05:27,00:00:06
fe83a43980a6cd16ff9863f070edbf70,ATAM,Analysts/Institutional Investor Meet/Con. Call Updates,04052024190541,https://nsearchives.nseindia.com/corporate/ATAM_04052024190541_INTIMATIONTOEXCHNAGE.pdf,Atam Valves Limited,INE09KD01013,2024-05-04 19:05:41,2024-05-04 19:05:41,,,,"Atam Valves Limited has informed the Exchange about Analysts /Investors  meeting held on 04th May, 2024",,,,04-May-2024 19:05:46,00:00:05
ad04dc7f610093e4d3916c2e99074544,J&KBANK,Dividend Updates,04052024190623,https://nsearchives.nseindia.com/corporate/J&KBANK_04052024190623_Outcome_Dividend.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 19:06:23,2024-05-04 19:06:23,,Banks,,The Jammu & Kashmir Bank Limited has informed the Exchange about Dividend Updates,,,,04-May-2024 19:06:28,00:00:05
210234aecca53293706f6638330bbd5b,CRAFTSMAN,Updates,04052024190911,https://nsearchives.nseindia.com/corporate/CRAFTSMAN_04052024190911_BRSRIntimation2024.pdf,Craftsman Automation Limited,INE00LO01017,2024-05-04 19:09:11,2024-05-04 19:09:11,,,,Craftsman Automation Limited has informed the Exchange regarding 'Business Responsibility and sustainability Report'.,,,,04-May-2024 19:09:15,00:00:04
998173672a1586dd553de1b578b94d02,J&KBANK,Statement of deviation(s) or variation(s) under Reg. 32,04052024190915,https://nsearchives.nseindia.com/corporate/J&KBANK_04052024190915_Regulation_32.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 19:09:15,2024-05-04 19:09:15,,Banks,,The Jammu & Kashmir Bank Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,,,,04-May-2024 19:09:24,00:00:09
17ad4fccfe50c9028c02e83a0c5c6231,ADVENZYMES,Board Meeting Intimation,04052024190936,https://nsearchives.nseindia.com/corporate/xbrl/ADVENZYMES_04052024190936_PRIOR_INTIMATION_23470_1115660_04052024070935_WEB.xml,Advanced Enzyme Technologies Limited,INE837H01012,2024-05-04 19:09:36,2024-05-04 19:09:36,,,,ADVANCED ENZYME TECHNOLOGIES LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 19:09:40,00:00:04
a2e891ae9a78ba75eec09aa5cdd3ea36,INOXINDIA,Board Meeting Intimation,04052024191024,https://nsearchives.nseindia.com/corporate/xbrl/INOXINDIA_04052024191024_PRIOR_INTIMATION_23471_1115664_04052024071023_WEB.xml,INOX India Limited,INE616N01034,2024-05-04 19:10:24,2024-05-04 19:10:24,,,,INOX INDIA LIMITED has informed the Exchange about Board Meeting to be held on 13-May-2024 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2024 .,,,,04-May-2024 19:10:29,00:00:05
af2a8d05bb5848acab7816f73e3d60d5,ZENTEC,ESOP/ESOS/ESPS,04052024191150,https://nsearchives.nseindia.com/corporate/ZENTEC_04052024191150_BM_ESOS.pdf,Zen Technologies Limited,INE251B01027,2024-05-04 19:11:50,2024-05-04 19:11:50,,,,Zen Technologies Limited has informed the Exchange regarding Grant of 5000  Options.,,,,04-May-2024 19:11:55,00:00:05
e35ecca934c1890ed9e31dd08b80ac92,AVANTIFEED,Loss of Share Certificates,04052024191321,https://nsearchives.nseindia.com/corporate/AVANTIFEED_04052024191321_Intimation.pdf,Avanti Feeds Limited,INE871C01012,2024-05-04 19:13:21,2024-05-04 19:13:21,,,,Avanti Feeds Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 19:13:25,00:00:04
8cdbc6d966e05354a5f6d79778534b5c,KRISHANA,Board Meeting Intimation,04052024191420,https://nsearchives.nseindia.com/corporate/xbrl/KRISHANA_04052024191420_PRIOR_INTIMATION_23472_1115669_04052024071420_WEB.xml,Krishana Phoschem Limited,INE506W01012,2024-05-04 19:14:20,2024-05-04 19:14:20,,,,KRISHANA PHOSCHEM LIMITED has informed the Exchange about Board Meeting to be held on 11-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend/Other business.,,,,04-May-2024 19:14:25,00:00:05
fe66ee4076aa2b64afe813eef346584c,J&KBANK,Related Party Transactions,04052024191431,https://nsearchives.nseindia.com/corporate/J&KBANK_04052024191431_RPT.pdf,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 19:14:31,2024-05-04 19:14:31,,Banks,,The Jammu & Kashmir Bank Limited has informed the Exchange about related Party Transactions,,,,04-May-2024 19:14:36,00:00:05
5aecd1c4b3f2e24c356f51c8baa697d0,JKCEMENT,Shareholders meeting,04052024192003,https://nsearchives.nseindia.com/corporate/JKCEMENT_04052024192003_PBScrutinizerreport04052024.pdf,JK Cement Limited,INE823G01014,2024-05-04 19:20:03,2024-05-04 19:20:03,,Cement And Cement Products,,JK Cement Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot,,,,04-May-2024 19:20:08,00:00:05
7c9cc33e8838f18dc92c9388b6d45f55,AVANTIFEED,Loss/Duplicate-Share Certificate-XBRL,04052024192047,https://nsearchives.nseindia.com/corporate/xbrl/AVANTIFEED_04052024192047_LOSS_OF_SHARE_1115674_04052024072046_WEB.xml,Avanti Feeds Limited,INE871C01012,2024-05-04 19:20:47,2024-05-04 19:20:47,,,,AVANTI FEEDS LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 19:20:51,00:00:04
66a1f6c817b18312c121518f3f00f5d2,KSOLVES,Copy of Newspaper Publication,04052024192200,https://nsearchives.nseindia.com/corporate/KSOLVES_04052024192200_NewspaperAd.pdf,Ksolves India Limited,INE0D6I01015,2024-05-04 19:22:00,2024-05-04 19:22:00,,,,Ksolves India Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 19:22:05,00:00:05
25bfe8e4faabdfe8b05d03d245ac3306,JKCEMENT,Shareholders meeting,04052024192537,https://nsearchives.nseindia.com/corporate/JKCEMENT_04052024192537_PBVotingResults04052024.pdf,JK Cement Limited,INE823G01014,2024-05-04 19:25:37,2024-05-04 19:25:37,,Cement And Cement Products,,JK Cement Limited has informed the Exchange regarding voting results of  Postal Ballot,,,,04-May-2024 19:25:41,00:00:04
d6f13cc19a534fc0cfd49a65beb402ae,GALLANTT,Press Release (Revised),04052024192600,https://nsearchives.nseindia.com/corporate/GALLANTT_04052024192600_Gallantt_Revised_Press_Release.pdf,Gallantt Ispat Limited,INE297H01019,2024-05-04 19:26:00,2024-05-04 19:26:00,,Steel And Steel Products,,"Gallantt Ispat Limited has informed the Exchange regarding a revised press release dated May 04, 2024, titled ""Submission of Revised Press Release relating to the Audited Financial Results of the Company for the quarter and year ended 31st March, 2024 "".",,,,04-May-2024 19:26:04,00:00:04
d6a23878721673a1b79ffaa9de09ee64,FUSION,Analysts/Institutional Investor Meet/Con. Call Updates,04052024192711,https://nsearchives.nseindia.com/corporate/FUSION_04052024192711_AnalystMeetintimation.pdf,Fusion Finance Limited,INE139R01012,2024-05-04 19:27:11,2024-05-04 19:27:11,,,,Fusion Micro Finance Limited has informed the Exchange about Schedule of meet,,,,04-May-2024 19:27:15,00:00:04
0dd4dd5e1609a8a3128a6e6b549dd566,KSOLVES,Analysts/Institutional Investor Meet/Con. Call Updates,04052024192809,https://nsearchives.nseindia.com/corporate/KSOLVES_04052024192809_EarningCallInviteq4fy24.pdf,Ksolves India Limited,INE0D6I01015,2024-05-04 19:28:09,2024-05-04 19:28:09,,,,Ksolves India Limited has informed the Exchange about Schedule of meet,,,,04-May-2024 19:28:14,00:00:05
9555398e40c6f25576f22eb66f5d93f1,PAYTM,Outcome of Board Meeting,04052024193329,https://nsearchives.nseindia.com/corporate/PAYTM_04052024193329_Reg30Disclosure.pdf,One 97 Communications Limited,INE982J01020,2024-05-04 19:33:29,2024-05-04 19:33:29,,,,"One 97 Communications Limited has informed the Exchange regarding  Board meeting held on May 04, 2024.",,,,04-May-2024 19:33:33,00:00:04
1daf5ac738349171e4ba721e924340ef,KRIDHANINF,Updates,04052024193445,https://nsearchives.nseindia.com/corporate/KRIDHANINF_04052024193445_Reg30_5_.pdf,Kridhan Infra Limited,INE524L01026,2024-05-04 19:34:45,2024-05-04 19:34:45,,,,"Kridhan Infra Limited has informed the Exchange regarding ''. Disclosure under Regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",,,,04-May-2024 19:34:49,00:00:04
68e72555f3f073bb2ad8c71c3ed6afcd,J&KBANK,Outcome of Board Meeting-XBRL,04052024193752,https://nsearchives.nseindia.com/corporate/xbrl/J&KBANK_04052024193752_OUTCOME_1115685_04052024073752_WEB.xml,The Jammu & Kashmir Bank Limited,INE168A01017,2024-05-04 19:37:52,2024-05-04 19:37:52,,Banks,,THE JAMMU & KASHMIR BANK LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 04-May-2024 for Dividend,,,,04-May-2024 19:37:57,00:00:05
785f7f2f49e15287be0586a09e92e2f8,PAYTM,Change in Management,04052024194131,https://nsearchives.nseindia.com/corporate/PAYTM_04052024194131_Reg30Disclosure.pdf,One 97 Communications Limited,INE982J01020,2024-05-04 19:41:31,2024-05-04 19:41:31,,,,One 97 Communications Limited has informed the Exchange about change in Management,,,,04-May-2024 19:41:36,00:00:05
29ea41f0b442da8089137bc4be7177ae,SUTLEJTEX,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024194148,https://nsearchives.nseindia.com/corporate/xbrl/SUTLEJTEX_04052024194148_CIM_23473_1115689_04052024074147_WEB.xml,Sutlej Textiles and Industries Limited,INE645H01019,2024-05-04 19:41:48,2024-05-04 19:41:48,,Textiles - Cotton,,SUTLEJ TEXTILES AND INDUSTRIES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 19:41:52,00:00:04
35ef65a6d97264b8a25f91402c33fe40,KANSAINER,ESOP/ESOS/ESPS,04052024194459,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024194459_RSUGrant_signed.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 19:44:59,2024-05-04 19:44:59,,Paints,,"The Nomination and Remuneration Committee ( NRC ) of the Company has approved further grant of 45,468 Restricted Stock Units ( RSUs ) exercisable into 45,468 equity shares of the Company of face value of Re. 1 each fully paid-up to selected employees of the Company as determined by the NRC, in terms of the RSU Plan 2022.",,,,04-May-2024 19:45:04,00:00:05
13d97a7166ae8f04398805e0cc4cc196,KOTAKBANK,Updates,04052024194617,https://nsearchives.nseindia.com/corporate/KOTAKBANK_04052024194617_AudioRecordingonEarningcall.pdf,Kotak Mahindra Bank Limited,INE237A01010,2024-05-04 19:46:17,2024-05-04 19:46:17,,Banks,,"Kotak Mahindra Bank Limited has informed the Exchange regarding 'Audio Recording of the Earnings Conference Call on the Consolidated and Standalone Audited Financial Results for the financial year ended March 31, 2024'.",,,,04-May-2024 19:46:21,00:00:04
a25a44f857467c37085d27a8e42ac1fc,KPIGREEN,Shareholders meeting,04052024194625,https://nsearchives.nseindia.com/corporate/KPIGREEN_04052024194625_KPI_Postal_Ballot_Notice_30042024_to_Exchange_signed.pdf,KPI Green Energy Limited,INE542W01017,2024-05-04 19:46:25,2024-05-04 19:46:25,,,,KPI Green Energy Limited has informed the Exchange regarding Notice of Postal Ballot,,,,04-May-2024 19:46:30,00:00:05
621556300354fb3db5eaf54e36a1c9b9,KANSAINER,Outcome of Board Meeting-XBRL,04052024194657,https://nsearchives.nseindia.com/corporate/xbrl/KANSAINER_04052024194657_OUTCOME_1115690_04052024074656_WEB.xml,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 19:46:57,2024-05-04 19:46:57,,Paints,,KANSAI NEROLAC PAINTS LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 04-May-2024 for Dividend,,,,04-May-2024 19:47:01,00:00:04
e041d23830030a43d773cd4a7fb0c25c,PAYTM,ESOP/ESOS/ESPS,04052024194657,https://nsearchives.nseindia.com/corporate/PAYTM_04052024194657_Reg30Disclosure.pdf,One 97 Communications Limited,INE982J01020,2024-05-04 19:46:57,2024-05-04 19:46:57,,,,One 97 Communications Limited has informed the Exchange regarding Allotment of 87373  equity shares pursuant to exercise of stock options under Employee Stock Option Plan,,,,04-May-2024 19:47:10,00:00:13
074912a71885762115ca80d657c7f494,RAMRAT,Board Meeting Intimation,04052024194737,https://nsearchives.nseindia.com/corporate/xbrl/RAMRAT_04052024194737_PRIOR_INTIMATION_23474_1115692_04052024074736_WEB.xml,Ram Ratna Wires Limited,INE207E01023,2024-05-04 19:47:37,2024-05-04 19:47:37,,,,RAM RATNA WIRES LIMITED has informed the Exchange about Board Meeting to be held on 14-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,,,,04-May-2024 19:47:41,00:00:04
