hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference,fileSize
bce8bed632280cb172745fc512ef4550,NIRAJISPAT,Price movement,23062025165915,-,Niraj Ispat Industries Limited,INE326T01011,2025-06-23 16:59:15,2025-06-23 16:59:15,,,,"Significant movement in price has been observed in Niraj Ispat Industries Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.",,,,23-Jun-2025 16:59:15,00:00:00,-
b2eb0a05a32ed76cadb9d5ccb0734a79,GVPTECH,Record Date,23062025170009,https://nsearchives.nseindia.com/corporate/4THDIM_23062025165957_Intimation_Record_date.pdf,GVP Infotech Limited,INE382T01030,2025-06-23 17:00:09,2025-06-23 17:00:09,,,,GVP Infotech Limited has informed the Exchange that Record date for the purpose of Rights  is 30-Jun-2025.,,,,23-Jun-2025 17:00:10,00:00:01,409 KB
587dc6d6475798a751df837ab007d7cd,MANYAVAR,Trading Window,23062025170355,https://nsearchives.nseindia.com/corporate/MANYAVAR_23062025170337_Closure_of_Trading_Window.pdf,Vedant Fashions Limited,INE825V01034,2025-06-23 17:03:55,2025-06-23 17:03:55,,,,"Vedant Fashions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:03:55,00:00:00,701 KB
6b3ef612d758086f5c3cda240f5dc517,DIVGIITTS,Analysts/Institutional Investor Meet/Con. Call Updates,23062025170413,https://nsearchives.nseindia.com/corporate/DIVGITTS_23062025170340_DTTS_IntimationofInvestorMeet_230625_signed.pdf,Divgi Torqtransfer Systems Limited,INE753U01022,2025-06-23 17:04:13,2025-06-23 17:04:13,,,,Divgi Torqtransfer Systems Limited has informed the Exchange about Schedule of meet,,,,23-Jun-2025 17:04:14,00:00:01,2.44 MB
2447273f88b0892ec9257de3a4af2343,NORTHARC,Change in Director(s),23062025170414,https://nsearchives.nseindia.com/corporate/NACL2020_23062025170407_SE_Resgn_TSA_Sd.pdf,Northern Arc Capital Limited,INE850M01015,2025-06-23 17:04:14,2025-06-23 17:04:14,,,,Northern Arc Capital Limited has informed the Exchange regarding Change in Director(s) of the company.,,,,23-Jun-2025 17:04:15,00:00:01,3.64 MB
3ea6b3dc4f40ae4b9f84361abc27698d,XELPMOC,Shareholders meeting,23062025170732,https://nsearchives.nseindia.com/corporate/XELPMOC_23062025170632_EvotingResultandScrutinizerReport_Upload.pdf,Xelpmoc Design And Tech Limited,INE01P501012,2025-06-23 17:07:32,2025-06-23 17:07:32,,,,"Xelpmoc Design And Tech Limited has submitted the Exchange, the voting results in the format prescribed under Regulation 44(3) of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 along with the Scrutiniser''s Report on remote e-voting, for postal ballot notice dated May 19, 2025.",,,,23-Jun-2025 17:07:32,00:00:00,10.46 MB
71e313ec929f3a55cc2bad4e16a0ce2c,JETAIRWAYS,Copy of Newspaper Publication,23062025170853,https://nsearchives.nseindia.com/corporate/JETAIR_23062025170827_Newspaper_Advertisment.pdf,Jet Airways (India) Limited,INE802G01018,2025-06-23 17:08:53,2025-06-23 17:08:53,,Travel And Transport,,Jet Airways (India) Limited has informed the Exchange about Copy of Newspaper Publication,,,,23-Jun-2025 17:08:55,00:00:02,2.81 MB
388152f4c376a55dc288f8d8939e2d01,DOLLAR,Trading Window,23062025170913,https://nsearchives.nseindia.com/corporate/DOLLAR_23062025170855_DIL_Notice_for_closure_of_Trading_Window_Quarter_ended_June_2025.pdf,Dollar Industries Limited,INE325C01027,2025-06-23 17:09:13,2025-06-23 17:09:13,,,,"Dollar Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:09:14,00:00:01,528 KB
a606e264f4ae6bcc1e160827f480017f,MANYAVAR,Trading Window-XBRL,23062025171013,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469742_23062025051012_WEB.xml,Vedant Fashions Limited,INE825V01034,2025-06-23 17:10:13,2025-06-23 17:10:13,,,,VEDANT FASHIONS LIMITED has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:10:14,00:00:01,2 KB
f705eab853a547a7bd41057b1aeffdf2,ALIVUS,Shareholders meeting,23062025171117,https://nsearchives.nseindia.com/corporate/GLS_23062025170927_BSE_NSE_Intimation_PB_230625_Signed.pdf,Alivus Life Sciences Limited,INE03Q201024,2025-06-23 17:11:17,2025-06-23 17:11:17,,,,Alivus Life Sciences Limited has informed the Exchange regarding Notice of Postal Ballot,,,,23-Jun-2025 17:11:17,00:00:00,2.96 MB
dc58553474da23b930d3221eb2e691a8,NORTHARC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,23062025171244,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58280_1469747_23062025051243_WEB.xml,Northern Arc Capital Limited,INE850M01015,2025-06-23 17:12:44,2025-06-23 17:12:44,,,,NORTHERN ARC CAPITAL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,23-Jun-2025 17:12:45,00:00:01,3 KB
6f3d5c169343e30496e8c12735b8a7d5,EMAMILTD,Disclosure under SEBI Takeover Regulations,23062025171424,https://nsearchives.nseindia.com/corporate/team_bbodade_23062025160518_Emami10.pdf,Emami Limited,INE548C01024,2025-06-23 17:14:24,2025-06-23 17:14:24,,Personal Care,,"Emami Limited has submitted to the Exchange a copy of Disclosures under Regulation 10(6)-Report to stock Exchange in respect of any acquisition made in reliance upon exemption provided for in regulation 10 of SEBI (SAST) Regulations, 2011.",,,,23-Jun-2025 17:14:25,00:00:01,1.69 MB
8ce237ac1019de864ac737052ee1d8b9,NLCINDIA,Trading Window,23062025171428,https://nsearchives.nseindia.com/corporate/NLCINDIA_23062025171342_SEIntimationTradingwindowClosure30June2025__1_.pdf,NLC India Limited,INE589A01014,2025-06-23 17:14:28,2025-06-23 17:14:28,,,,"NLC India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:14:29,00:00:01,2.36 MB
75aa76390d3f29edd5d8ca87174853be,SIMPLEXINF,Shareholders meeting,23062025171725,https://nsearchives.nseindia.com/corporate/SIMPLEXINF_23062025171515_Summary_of_Proceeding_EGM_23062025.pdf,Simplex Infrastructures Limited,INE059B01024,2025-06-23 17:17:25,2025-06-23 17:17:25,,Construction,,"Simplex Infrastructures Limited has informed the Exchange regarding Proceedings of Extraordinary General Meeting held on Jun 23, 2025",,,,23-Jun-2025 17:17:25,00:00:00,752 KB
72a9c60d5e346acf8e0af94e0a3dc6e6,BAFNAPH,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,23062025171816,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58281_1469749_23062025051815_WEB.xml,Bafna Pharmaceuticals Limited,INE878I01022,2025-06-23 17:18:16,2025-06-23 17:18:16,,,,BAFNA PHARMACEUTICALS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,23-Jun-2025 17:18:17,00:00:01,4 KB
d9378eaf58d464ef98b560b431f07996,CHAMBLFERT,General Updates,23062025171839,https://nsearchives.nseindia.com/corporate/JOYLINJ_23062025171754_Intimation_of_Subsidiary_Dissolution_23062025.pdf,Chambal Fertilizers & Chemicals Limited,INE085A01013,2025-06-23 17:18:39,2025-06-23 17:18:39,,Fertilisers,,Chambal Fertilizers & Chemicals Limited has informed the Exchange about General Updates,,,,23-Jun-2025 17:18:40,00:00:01,232 KB
2e349898324481f454ba58ac5a5fa852,LAXMIDENTL,Analysts/Institutional Investor Meet/Con. Call Updates,23062025171840,https://nsearchives.nseindia.com/corporate/LAXMI_23062025171713_Laxmi_Dental_Stock_Exchange_Intimation_-_Group_Meetings.pdf,Laxmi Dental Limited,INE0WO601020,2025-06-23 17:18:40,2025-06-23 17:18:40,,,,Laxmi Dental Limited has informed the Exchange about Schedule of meet,,,,23-Jun-2025 17:18:41,00:00:01,192 KB
48d5bcbfe8d209f1481b5382f729ac23,JKLAKSHMI,Action(s) taken or orders passed,23062025171903,https://nsearchives.nseindia.com/corporate/JKLASHMI_23062025171617_Disclosure_to_Stock_Exchange_Income_Tax__003_.pdf,JK Lakshmi Cement Limited,INE786A01032,2025-06-23 17:19:03,2025-06-23 17:19:03,,Cement And Cement Products,,"JK Lakshmi Cement Limited has informed the Exchange about disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",,,,23-Jun-2025 17:19:05,00:00:02,282 KB
e1064dcf1cbaaafbf7c44c808b065fd9,ALIVUS,Notice Of Shareholders Meetings-XBRL,23062025171934,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1469750_23062025051933_WEB.xml,Alivus Life Sciences Limited,INE03Q201024,2025-06-23 17:19:34,2025-06-23 17:19:34,,,,Alivus Life Sciences Limited has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,,,,23-Jun-2025 17:19:35,00:00:01,7 KB
34f9eed60bd9a684eb2e9c0620de03a4,MUTHOOTCAP,Trading Window,23062025172109,https://nsearchives.nseindia.com/corporate/MUTHOOTCAPS_23062025172040_SE_Intimation_Closure_of_Trading_Window.pdf,Muthoot Capital Services Limited,INE296G01013,2025-06-23 17:21:09,2025-06-23 17:21:09,,,,"Muthoot Capital Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:21:10,00:00:01,2.69 MB
8c47b66e290c5f319708b2bfd88f0b9d,CROMPTON,Trading Window,23062025172142,https://nsearchives.nseindia.com/corporate/Crompton123_23062025172134_SEIntimationforTradingWindowClosure.pdf,Crompton Greaves Consumer Electricals Limited,INE299U01018,2025-06-23 17:21:42,2025-06-23 17:21:42,,,,"Crompton Greaves Consumer Electricals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:21:43,00:00:01,300 KB
f8e6ea5c8775dae46a4543d9b1877a1e,BANKBARODA,General Updates,23062025172143,https://nsearchives.nseindia.com/corporate/BANKBARODA_23062025172126_SEVOTINGRESULTS.pdf,Bank of Baroda,INE028A01013,2025-06-23 17:21:43,2025-06-23 17:21:43,,Banks,,Bank Of Baroda has informed the Exchange about Proceeding and Voting Results of 29th AGM held on 23.06.2025,,,,23-Jun-2025 17:21:44,00:00:01,4.57 MB
b6a0ba17a43e549591e03c71a9bd02b8,CENTEXT,Trading Window-XBRL,23062025172158,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469753_23062025052157_WEB.xml,Century Extrusions Limited,INE281A01026,2025-06-23 17:21:58,2025-06-23 17:21:58,,Aluminium,,CENTURY EXTRUSIONS LIMITED has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:21:59,00:00:01,2 KB
911d54ad19d2fb67f4b570616e08357c,CROMPTON,Trading Window-XBRL,23062025172258,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469754_23062025052257_WEB.xml,Crompton Greaves Consumer Electricals Limited,INE299U01018,2025-06-23 17:22:58,2025-06-23 17:22:58,,,,Crompton Greaves Consumer Electricals Limited has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:22:59,00:00:01,2 KB
951e139bece7cc0892f9bbea64989719,LTTS,Credit Rating- New,23062025172259,https://nsearchives.nseindia.com/corporate/LTTS_23062025172243_Credit_Rating_sd.pdf,L&T Technology Services Limited,INE010V01017,2025-06-23 17:22:59,2025-06-23 17:22:59,,,,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 (SEBI LODR)   ESG Credit Rating",,,,23-Jun-2025 17:23:00,00:00:01,985 KB
eb9c8ecfdde1e7806741e649d511877e,ONWARDTEC,Shareholders meeting,23062025172305,https://nsearchives.nseindia.com/corporate/MD11015_23062025172236_Notice_of_AGM.pdf,Onward Technologies Limited,INE229A01017,2025-06-23 17:23:05,2025-06-23 17:23:05,,Computers - Software,,"Onward Technologies Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 16, 2025",,,,23-Jun-2025 17:23:05,00:00:00,461 KB
a0b9c8fef58154f94ef64145775a2331,NAM-INDIA,Copy of Newspaper Publication,23062025172316,https://nsearchives.nseindia.com/corporate/RNLAM_23062025172254_SE_Letter.pdf,Nippon Life India Asset Management Limited,INE298J01013,2025-06-23 17:23:16,2025-06-23 17:23:16,,,,Nippon Life India Asset Management Limited has informed the Exchange about Copy of Newspaper Publication,,,,23-Jun-2025 17:23:18,00:00:02,2.37 MB
56711d855e01610ff4d94ee89724ea49,CENTEXT,Trading Window,23062025172447,https://nsearchives.nseindia.com/corporate/CENTEXT_23062025172435_ClosureofTradingWindow23062025.pdf,Century Extrusions Limited,INE281A01026,2025-06-23 17:24:47,2025-06-23 17:24:47,,Aluminium,,"Century Extrusions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:24:48,00:00:01,274 KB
c4a4f24fbf5c7237a69608326ffce2b3,CGCL,Trading Window,23062025172537,https://nsearchives.nseindia.com/corporate/CGCL_23062025172526_Intimation_Closureoftrading_Window_30062025_Signed.pdf,Capri Global Capital Limited,INE180C01018,2025-06-23 17:25:37,2025-06-23 17:25:37,,,,"Capri Global Capital Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:25:38,00:00:01,222 KB
d6d591c512b17b321dbe3edeec08e914,NLCINDIA,Trading Window-XBRL,23062025172600,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469757_23062025052559_WEB.xml,NLC India Limited,INE589A01014,2025-06-23 17:26:00,2025-06-23 17:26:00,,,,NLC India Limited has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:26:01,00:00:01,2 KB
7f03ad891f9381def4838da85ad97bfa,VAIBHAVGBL,Allotment of Securities,23062025172825,https://nsearchives.nseindia.com/corporate/VAIBHAVGBL_23062025172652_Allotment_23062025.pdf,Vaibhav Global Limited,INE884A01019,2025-06-23 17:28:25,2025-06-23 17:28:25,,Gems Jewellery And Watches,,"Vaibhav Global Limited has informed the Exchange regarding allotment of 42196 securities pursuant to ESOP/ESPS at its meeting held on Jun 23, 2025",,,,23-Jun-2025 17:28:26,00:00:01,599 KB
ee39fe997b35662cd2e2f8c2adbca75e,STYRENIX,Analysts/Institutional Investor Meet/Con. Call Updates,23062025172844,https://nsearchives.nseindia.com/corporate/INEOSSTYRO_23062025172812_IntimationforInvestorcall26June2025.pdf,Styrenix Performance Materials Limited,INE189B01011,2025-06-23 17:28:44,2025-06-23 17:28:44,,,,Styrenix Performance Materials Limited has informed the Exchange about Schedule of meet,,,,23-Jun-2025 17:28:45,00:00:01,210 KB
fc10565d42dc009d3a3f68b20be5d2ce,SEMAC,Board Meeting Intimation,23062025172905,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58282_1469760_23062025052905_WEB.xml,SEMAC CONSULTANTS LIMITED,INE617A01013,2025-06-23 17:29:05,2025-06-23 17:29:05,,,,SEMAC CONSULTANTS LIMITED has informed the Exchange about Board Meeting to be held on 26-Jun-2025 to consider Other business.,,,,23-Jun-2025 17:29:07,00:00:02,2 KB
314e5a32aaf619d07c24d2e067586c42,DOLLAR,Trading Window-XBRL,23062025172926,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469762_23062025052925_WEB.xml,Dollar Industries Limited,INE325C01027,2025-06-23 17:29:26,2025-06-23 17:29:26,,,,DOLLAR INDUSTRIES LIMITED has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:29:27,00:00:01,2 KB
8e1952b0592579a079c71d7013c44138,DIVGIITTS,Trading Window,23062025172947,https://nsearchives.nseindia.com/corporate/DIVGITTS_23062025172927_DTTS_IntimationforClosureofTradingWindow_June25_signed.pdf,Divgi Torqtransfer Systems Limited,INE753U01022,2025-06-23 17:29:47,2025-06-23 17:29:47,,,,"Divgi Torqtransfer Systems Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:29:47,00:00:00,2.44 MB
ea0d1b0a3b6398667cc783919ced541a,BCLIND,Trading Window-XBRL,23062025173025,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469763_23062025053025_WEB.xml,Bcl Industries Limited,INE412G01016,2025-06-23 17:30:25,2025-06-23 17:30:25,,,,BCL Industries Limited has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:30:26,00:00:01,2 KB
45669dfa6f61665d1d0596c40e431b0f,METROBRAND,Agreements,23062025173056,https://nsearchives.nseindia.com/corporate/METROBRAND_23062025171801_SE_Disclosure_Outcome_signed.pdf,Metro Brands Limited,INE317I01021,2025-06-23 17:30:56,2025-06-23 17:30:56,,,,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 regarding long term exclusive Distribution Agreement entered by the Company with Clarks C.&J. Clarks International Limited & Clarks India Services Private Limited for distribution & sale of Clarks products through all channels of sale in India and neighbouring territories.",,,,23-Jun-2025 17:30:58,00:00:02,3.34 MB
7bbb8ff74505eddb74ce0ef41313b6ae,MUTHOOTCAP,Trading Window-XBRL,23062025173125,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469764_23062025053125_WEB.xml,Muthoot Capital Services Limited,INE296G01013,2025-06-23 17:31:25,2025-06-23 17:31:25,,,,MUTHOOT CAPITAL SERVICES LIMITED has informed the Exchange about Closure of Trading Window,,,,23-Jun-2025 17:31:26,00:00:01,2 KB
8b35e1d313b02fcd44be9fddac5e338a,KSHITIJPOL,Outcome of Board Meeting,23062025173252,https://nsearchives.nseindia.com/corporate/KSHITIJPOL_23062025173158_KPLoutcome.pdf,Kshitij Polyline Limited,IN0000000000,2025-06-23 17:32:52,2025-06-23 17:32:52,,,,"Kshitij Polyline Limited has informed the Exchange regarding Outcome of Board Meeting held on June 23, 2025 wherein the Board of Director approved :a. To increase the Authorized Share Capital of the Company from existing Rs. 20,00,00,000/-(divided into 10,00,00,000 Equity Shares of Rs. 2 each) to Rs. 50,00,00,000.b. Approved to issue of 6,52,44,398 (Six Crore Fifty&#8208;Two Lakhs Forty&#8208;Four Thousand ThreeHundred Ninety&#8208;Eight) fully paid-up equity shares of face value of Rs. 2/- each, on a preferentialbasis to certain identified persons for cash consideration and / or by way of conversion ofunsecured loan into equity, whichever applicable.c. The proposal to conduct Postal Ballot process for seeking approval of the shareholders of theCompany for the aforesaid agenda items.",,,,23-Jun-2025 17:32:53,00:00:01,261 KB
abcf560f0deaf68e55e17ca65f6b4eb4,DEEPAKNTR,Trading Window,23062025173303,https://nsearchives.nseindia.com/corporate/DEEPAKNTR_23062025173012_NSE23062025.PDF,Deepak Nitrite Limited,INE288B01011,2025-06-23 17:33:03,2025-06-23 17:33:03,,Chemicals - Organic,,"Deepak Nitrite Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,23-Jun-2025 17:33:03,00:00:00,149 KB
58c382e0d94c9fe9b4624d90daf6a06b,INDOSTAR,ESOP/ESOS/ESPS,23062025173322,https://nsearchives.nseindia.com/corporate/INDOSTAR_23062025173248_ESOP_Allotment_Intimation_final.pdf,IndoStar Capital Finance Limited,INE896L01010,2025-06-23 17:33:22,2025-06-23 17:33:22,,,,IndoStar Capital Finance Limited has informed the Exchange regarding Allotment of 11723  Shares.,,,,23-Jun-2025 17:33:23,00:00:01,631 KB
