Security Code,Issuer Name,symbol,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,bseIndustry
540724,Prataap Snacks Limited,DIAMONDYD,Prataap Snacks Ltd,Active,B ,5,INE393P01035,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
540725,Share India Securities Limited,SHAREINDIA,Share India Securities Ltd,Active,A ,2,INE932X01026,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
540726,Trident Texofab Limited,TTFL,Trident Texofab Ltd,Active,B ,10,INE071Y01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540727,Poojawestern Metaliks Limited,POOJA,Poojawestern Metaliks Ltd,Active,B ,10,INE973X01012,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
540728,Sayaji Industries Limited,SAYAJIIND,Sayaji Industries Ltd,Active,X ,5,INE327G01032,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
540729,Vanta Bioscience Limited,VANTABIO,Vanta Bioscience Ltd,Active,M ,10,INE695X01011,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology"
540730,Mehai Technology  Limited,MEHAI,Mehai Technology Ltd,Active,T ,10,INE062Y01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540735,IRIS Business Services Limited,IRIS,IRIS Business Services Ltd,Active,T ,10,INE864K01010,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
540737,Shree Ganesh Remedies Limited,SGRL,Shree Ganesh Remedies Ltd,Active,B ,10,INE414Y01015,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540738,Shreeji Translogistics Limited,STL,Shreeji Translogistics Ltd,Active,B ,2,INE402Y01028,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540743,Godrej Agrovet Limited,GODREJAGRO,Godrej Agrovet Ltd,Active,A ,10,INE850D01014,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed
540749,MAS Financial Services Limited,MASFIN,MAS Financial Services Ltd,Active,A ,10,INE348L01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540750,Indian Energy Exchange Limited,IEX,Indian Energy Exchange Ltd,Active,A ,1,INE022Q01020,Exchange and Data Platform,Equity,Financial Services,Financial Services,Capital Markets,Exchange and Data Platform
540755,General Insurance Corporation of India,GICRE,General Insurance Corporation of India,Active,A ,5,INE481Y01014,General Insurance,Equity,Financial Services,Financial Services,Insurance,General Insurance
540756,Kaarya Facilities and Services Limited,KAARYAFSL,Kaarya Facilities and Services Ltd,Active,M ,10,INE282Y01016,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
540757,SHEETAL COOL PRODUCTS LIMITED,SCPL,Sheetal Cool Products Ltd,Active,T ,10,INE501Y01019,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
540762,Tube Investments of India Ltd,TIINDIA,Tube Investments of India Ltd,Active,A ,1,INE974X01010,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA,Nippon Life India Asset Management Ltd,Active,A ,10,INE298J01013,Asset Management Company,Equity,Financial Services,Financial Services,Capital Markets,Asset Management Company
540768,Mahindra Logistics Limited,MAHLOG,Mahindra Logistics Ltd,Active,A ,10,INE766P01016,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540769,The New India Assurance Company Limited,NIACL,The New India Assurance Company Ltd,Active,A ,5,INE470Y01017,General Insurance,Equity,Financial Services,Financial Services,Insurance,General Insurance
540774,IFGL Refractories Limited,IFGLEXPOR,IFGL Refractories Ltd,Active,B ,10,INE133Y01011,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories
540775,Khadim India Limited,KHADIM,Khadim India Ltd,Active,B ,10,INE834I01025,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear
540776,5paisa Capital Limited,5PAISA,5paisa Capital Ltd,Active,B ,10,INE618L01018,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
540777,HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE,HDFC Life Insurance Company Ltd,Active,A ,10,INE795G01014,Life Insurance,Equity,Financial Services,Financial Services,Insurance,Life Insurance
540782,Sanghvi Brands Limited,SBRANDS,Sanghvi Brands Ltd,Active,M ,10,INE204Y01010,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
540786,SHARIKA ENTERPRISES LIMITED,SHARIKA,Sharika Enterprises Ltd,Active,T ,5,INE669Y01022,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540787,ICICI Prudential Mutual Fund,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,Active,A ,10,INF109KB15Y7, ,Equity,-,-,-,-
540788,Aspira Pathlab & Diagnostics Limited,ASPIRA,Aspira Pathlab & Diagnostics Ltd,Active,XT,10,INE500C01017,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider
540789,Diligent Media Corporation Limited,DNAMEDIA,Diligent Media Corporation Ltd,Active,T ,1,INE016M01021,Electronic Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media
540795,Dynamic Cables Limited,DYCL,Dynamic Cables Ltd,Active,B ,10,INE600Y01019,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals
540796,Ratnabhumi Developers Limited,RATNABHUMI,Ratnabhumi Developers Ltd,Active,B ,10,INE821Y01011,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
540797,Shalby Limited,SHALBY,Shalby Ltd,Active,B ,10,INE597J01018,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540809,MRC AGROTECH LIMITED,MRCAGRO,MRC Agrotech Ltd,Active,B ,10,INE333Y01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540811,Diggi Multitrade Limited,DML,Diggi Multitrade Ltd,Active,M ,10,INE158R01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540821,SADHNA BROADCAST LTD,SADHNA,Sadhna Broadcast Ltd,Active,XT,1,INE994R01028,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production
540824,Astron Paper & Board Mill Limited,ASTRON,Astron Paper & Board Mill Ltd,Active,B ,10,INE646X01014,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
540829,Chandrima Mercantiles limited ,CHANDRIMA,Chandrima Mercantiles Ltd,Active,XT,10,INE371F01016,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540843,Rithwik Facility Management Services Limited,RITHWIKFMS,Rithwik Facility Management Services Ltd,Active,MT,10,INE819Y01015,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
540850,Jhandewalas Foods Limited,JFL,Jhandewalas Foods Ltd,Active,MT,10,INE841Y01019,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
540874,7SEAS ENTERTAINMENT LIMITED,7SEASL,7Seas Entertainment Ltd,Active,X ,10,INE454F01010,Digital Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment
540879,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,Active,B ,1,INE713T01028,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
540900,Newgen Software Technologies Limited,NEWGEN,Newgen Software Technologies Ltd,Active,A ,10,INE619B01017,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
540901,Praxis Home Retail Limited ,PRAXIS,Praxis Home Retail Ltd,Active,T ,5,INE546Y01022,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540902,Amber Enterprises India Limited,AMBER,Amber Enterprises India Ltd,Active,A ,10,INE371P01015,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
540903,CRP Risk Management Limited,CRPRISK,CRP Risk Management Ltd,Active,M ,10,INE422M01013,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
540904,TIRUPATI FOAM LIMITED,TIRUFOAM,Tirupati Foam Ltd,Active,X ,10,INE115G01015,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing"
540914,SRU Steels Limited,SRUSTEELS,SRU Steels Ltd,Active,X ,10,INE425C01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540923,Ashoka Metcast Limited,ASHOKAMET,Ashoka Metcast Ltd,Active,T ,10,INE760Y01011,Trading - Metals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals
540935,Galaxy Surfactants Limited,GALAXYSURF,Galaxy Surfactants Ltd,Active,A ,10,INE600K01018,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540936,Gautam Gems Limited,GGL,Gautam Gems Ltd,Active,B ,10,INE063Z01017,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T ,2,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540938,Gujarat Hy-Spin Limited,GUJHYSPIN,Gujarat Hy-Spin Ltd,Active,M ,10,INE578V01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540952,LORENZINI APPARELS LIMITED,LAL,Lorenzini Apparels Ltd,Active,T ,1,INE740X01023,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
540953,Kenvi Jewels Limited,KENVI,Kenvi Jewels Ltd,Active,B ,1,INE923Y01023,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540954,The Indian Wood Products Co. Ltd.,IWP,The Indian Wood Products Company Ltd,Active,X ,2,INE586E01020,Forest Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Forest Products
540955,Tasty Dairy Specialities Limited,TDSL,Tasty Dairy Specialities Ltd,Active,B ,10,INE773Y01014,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
540956,Bhatia Communications & Retail (India) Limited,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,T ,1,INE341Z01025,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540961,Shiva Mills Limited,SHIVAMILLS,Shiva Mills Ltd,Active,B ,10,INE644Y01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540975,Aster DM Healthcare Limited,ASTERDM,Aster DM Healthcare Ltd,Active,A ,10,INE914M01019,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
540980,The Yamuna Syndicate Ltd ,YSL,The Yamuna Syndicate Ltd,Active,X ,100,INE868X01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
541005,KANCO TEA & INDUSTRIES LIMITED,KANCOTEA,Kanco Tea & Industries Ltd,Active,X ,10,INE398L01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
541006,Angel Fibers Limited,ANGEL,Angel Fibers Ltd,Active,M ,10,INE339Z01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
541019,H.G. Infra Engineering Limited,HGINFRA,H.G. Infra Engineering Ltd,Active,A ,10,INE926X01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
541083,Inflame Appliances Limited,INFLAME,Inflame Appliances Ltd,Active,M ,10,INE464Z01017,Houseware,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware
541096,Bharat Parenterals Limited,BPLPHARMA,Bharat Parenterals Ltd,Active,X ,10,INE365Y01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
541112,Shreeshay Engineers Limited,SHREESHAY,Shreeshay Engineers Ltd,Active,M ,10,INE452Z01012,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
541133,APEX CAPITAL AND FINANCE LIMITED,ACFL,Apex Capital And Finance Ltd,Active,XT,10,INE758W01019,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
541143,Bharat Dynamics Limited,BDL,Bharat Dynamics Ltd,Active,A ,5,INE171Z01026,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
541144,Active Clothing Co  Limited,ACTIVE,Active Clothing Co Ltd,Active,B ,10,INE380Z01015,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
541152,GOYAL ALUMINIUMS LIMITED,GOYALALUM,Goyal Aluminiums Ltd,Active,B ,1,INE705X01026,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
541153,Bandhan Bank Limited,BANDHANBNK,Bandhan Bank Ltd,Active,A ,10,INE545U01014,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank
541154,Hindustan Aeronautics Limited,HAL,Hindustan Aeronautics Ltd,Active,A ,5,INE066F01020,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
541161,KBC GLOBAL LIMITED,KBCGLOBAL,KBC Global Ltd,Active,B ,1,INE278R01034,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
541163,Sandhar Technologies Limited,SANDHAR,Sandhar Technologies Ltd,Active,B ,10,INE278H01035,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
541167,YASHO INDUSTRIES LIMITED,YASHO,Yasho Industries Ltd,Active,B ,10,INE616Z01012,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
541178,Benara Bearings and Pistons Limited,BENARA,Benara Bearings and Pistons Ltd,Active,M ,10,INE495Z01011,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
541179,ICICI Securities Limited,ISEC,ICICI Securities Ltd,Active,A ,5,INE763G01038,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
541195,Mishra Dhatu Nigam Limited,MIDHANI,Mishra Dhatu Nigam Ltd,Active,A ,10,INE099Z01011,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
541196,Lex Nimble Solutions Limited,LEX,Lex Nimble Solutions Ltd,Active,MT,10,INE860Y01019,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
541206,Orissa Bengal Carrier Limited,OBCL,Orissa Bengal Carrier Ltd,Active,B ,10,INE426Z01016,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
541228,Taylormade Renewables Limited,TRL,Taylormade Renewables Ltd,Active,B ,10,INE459Z01017,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
541233,Lemon Tree Hotels Limited,LEMONTREE,Lemon Tree Hotels Ltd,Active,A ,10,INE970X01018,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
541269,Chemfab Alkalis Ltd,CHEMFAB,Chemfab Alkalis Ltd,Active,B ,10,INE783X01023,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
541276,HARDWYN INDIA LIMITED,HARDWYN,Hardwyn India Ltd,Active,B ,1,INE626Z01029,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing"
541299,DR LALCHANDANI LABS LIMITED,DLCL,Dr Lalchandani Labs Ltd,Active,M ,10,INE871Z01013,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider
541301,Orient Electric Limited,ORIENTELEC,Orient Electric Ltd,Active,A ,1,INE142Z01019,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
541302,Dhruv Consultancy Services Limited,DHRUV,Dhruv Consultancy Services Ltd,Active,T ,10,INE506Z01015,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
541303,Akshar Spintex Limited,AKSHAR,Akshar Spintex Ltd,Active,B ,1,INE256Z01025,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
541304,Indo US Bio-Tech Limited,INDOUS,Indo Us Bio-Tech Ltd,Active,B ,10,INE250Z01010,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
541313,ICICI Prudential Mutual Fund,BSE500IETF,ICICI Prudential BSE 500 ETF,Active,A ,1,INF109KC1V59, ,Equity,-,-,-,-
541336,IndoStar Capital Finance Limited,INDOSTAR,Indostar Capital Finance Ltd,Active,B ,10,INE896L01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
541337,Milestone Furniture Limited,MILEFUR,Milestone Furniture Ltd,Active,M ,10,INE424Z01011,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing"
541338,U. H. ZAVERI LIMITED,UHZAVERI,U. H. Zaveri Ltd,Active,T ,10,INE556Z01010,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
541347,Parvati Sweetners and Power Ltd.,PARVATI,Parvati Sweetners and Power Ltd,Active,X ,5,INE295Z01015,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
541352,Megastar Foods Limited,MEGASTAR,Megastar Foods Ltd,Active,B ,10,INE00EM01016,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products
541353,Innovators Facade Systems Limited,INNOVATORS,Innovators Facade Systems Ltd,Active,M ,10,INE870Z01015,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
541358,UNIFINZ CAPITAL INDIA LIMITED,UCIL,Unifinz Capital India Ltd,Active,XT,10,INE926R01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
541400,ZIM Laboratories Limited,ZIMLAB,Zim Laboratories Ltd,Active,B ,10,INE518E01015,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
541402,Affordable Robotic & Automation Limited,AFFORDABLE,Affordable Robotic & Automation Ltd,Active,M ,10,INE692Z01013,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
541403,Dollar Industries Limited,DOLLAR,Dollar Industries Ltd,Active,B ,2,INE325C01035,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
541418,NAKODA GROUP OF INDUSTRIES LIMITED,NGIL,Nakoda Group of Industries Ltd,Active,B ,10,INE236Y01012,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
541444,Palm Jewels Limited,PALMJEWELS,Palm Jewels Ltd,Active,B ,10,INE838Z01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
541445,Waa Solar Limited,WAA,Waa Solar Ltd,Active,M ,10,INE799N01012,Power Generation,Equity,Utilities,Power,Power,Power Generation
541450,Adani Green Energy Limited,ADANIGREEN,Adani Green Energy Ltd,Active,A ,10,INE364U01010,Power Generation,Equity,Utilities,Power,Power,Power Generation
